time,user_id,product_id,belong_cate_lvl1_id,belong_cate_lvl2_id,belong_cate_lvl3_id,belong_cate_lvl1_name,belong_cate_lvl2_name,belong_cate_lvl3_name,href
2016-06-02 09:00:10,796578331AFAA01EE53EF9BB82D393DC,3017961,138,1295,1297,Mẹ và bé,Thời trang gia đình,Đầm đôi,https://www.sendo.vn/san-pham/dam-suong-me-va-be-julep-3017961/
2016-06-02 09:00:10,10D1F7A0D4BE59E397F342484EF8DC5E,2468601,8,18,24,Thời trang nữ,Quần nữ,Quần thời trang,https://www.sendo.vn/san-pham/set-quan-rong-xep-li-2468601/
2016-06-02 09:00:10,CB7C0351679373E8FCDD7286BDB24B70,3116653,138,1295,1296,Mẹ và bé,Thời trang gia đình,Áo gia đình,https://www.sendo.vn/san-pham/bo-doi-adidas-2-trong-1-me-be-th07143-3116653/
2016-06-02 09:00:11,2206E40680257F56C83820CF5D57F683,2984481,8,26,700,Thời trang nữ,"Đầm, váy",Đầm suông,https://www.sendo.vn/san-pham/hang-nhap-cao-cap-dam-suong-hoa-tiet-hr700-2984481/
2016-06-02 09:00:13,54CC56B25689D64724216D82D7C54CA2,2647987,1108,1115,1156,Đồ điện gia dụng,Thiết bị chiếu sáng,Đèn pin,https://www.sendo.vn/san-pham/den-bao-da-nang-3-trong-1-2647987/
2016-06-02 09:00:13,9CAB92652381E25BB3264C0C7B7E54BD,596562,1686,1687,1692,Giày dép,Giày nữ,Giày cao gót,https://www.sendo.vn/san-pham/giay-xk-cao-got-khoet-eo-zara-596562/
2016-06-02 09:00:13,956F9D74FB5D668E4AF4AC1E6542767F,2640447,8,9,10,Thời trang nữ,Áo nữ,Áo sơ mi công sở,https://www.sendo.vn/san-pham/hang-nhap-loai-1-ao-kieu-phoi-ren-sang-trong-2640447/
2016-06-02 09:00:13,0FC4358244000C266A2FCE7B9DC35666,3244697,8,62,63,Thời trang nữ,"Đồ bơi, đồ đi biển",Bikini,https://www.sendo.vn/san-pham/set-bikini-ao-yem-ke-soc-quan-short-tre-trung-nang-dong-db043-3244697/
2016-06-02 09:00:14,54CC56B25689D64724216D82D7C54CA2,2836187,1108,1115,1156,Đồ điện gia dụng,Thiết bị chiếu sáng,Đèn pin,https://www.sendo.vn/san-pham/den-laser-303-chieu-cuc-xa-hieu-ung-tuyet-dep-2836187/
2016-06-02 09:00:15,2FD1A0031AA07E3FA28E1A905AACE04C,1205337,8,26,700,Thời trang nữ,"Đầm, váy",Đầm suông,https://www.sendo.vn/san-pham/dam-suong-cach-dieu-1205337/
